CSV,ExpDay,Pi,dist_mean,dist_std,vel_mean,vel_std,velC_mean,velC_std,angMC_mean,angMC_std,polarity_mean,polarity_std,rotation_mean,rotation_std,pDist_mean,pDist_std,pDistC_mean,pDistC_std,NearN_mean,NearN_std,angleC_mean,angleC_std
./groupCSVs/groupedgecrop_pi14_group_full_180309.csv,8,pi14,354.70887552260547,154.2293095753718,50.63489137549233,19.057298451256756,0.047554173212478956,0.061768043829526026,0.027553710634033328,0.035983826520666264,0.6316434117130096,0.16321303031152795,0.848189922228497,0.09907716780164029,285.5031029363806,86.77365931515465,0.01605951728168031,0.03437934261886597,206.93750568138623,139.29572739089664,0.006245613119835933,0.008841675207703188
./groupCSVs/groupedgecrop_pi14_group_full_180310.csv,9,pi14,349.80965173275246,148.1795811845466,52.7268455381988,19.61320189950508,0.03868741996375369,0.05033562523695334,0.029240563577278743,0.03795825225116641,0.6356862754020369,0.1636191801267553,0.8394592530702498,0.10193409992840037,274.9599628551771,92.97089907797934,0.018366289409070594,0.0268982669846686,207.17165890900725,133.11247563269438,0.005257238936088612,0.007256636962369703
./groupCSVs/groupedgecrop_pi14_group_full_180311.csv,10,pi14,345.3003472903615,147.59666334299013,48.885373220922894,21.155550231030507,0.014885965942748627,0.02007123369480223,0.024051550396391796,0.03158972535508171,0.6339113966237984,0.16475513397204983,0.844276208290291,0.09893487365898238,269.3906275707195,99.86460534736653,0.016032831154825195,0.028018796024920488,205.1438335677053,132.76488841719018,0.004740805455886601,0.006572780323611819
./groupCSVs/groupedgecrop_pi14_group_full_180312.csv,11,pi14,330.62873365928596,138.86199564168945,45.29034779948211,19.493922817840023,0.05207308841409921,0.06752544370984868,0.035352592371858754,0.04590889183899593,0.6295806541551514,0.1643157336243204,0.8497128795982929,0.10116838302063366,259.2621685764985,97.82367109206939,0.0016184365109246988,0.018012799408741734,198.21544561169918,122.31650558126782,0.004734183827434467,0.007665800633119163
./groupCSVs/groupedgecrop_pi14_group_full_180313.csv,12,pi14,302.7926513349911,133.0410517897787,43.735667999905466,20.29139593900414,0.05998434858601618,0.07763462738476151,0.03402193682321604,0.04446824447220486,0.6334429218354397,0.1658076471868332,0.854819134122819,0.10103855827139804,246.3183914629661,106.38522879345824,0.04562365230863355,0.061089315136079236,179.22797695584066,124.06478036494497,0.005177361853694955,0.007443042833220871
./groupCSVs/groupedgecrop_pi14_group_full_180314.csv,13,pi14,358.8804724157579,147.7355070559052,44.99060419384336,19.178933914864444,0.00980813227772137,0.013530492353076191,0.020481340254749306,0.026706439013398763,0.6278829122758857,0.1620587859411855,0.8640176478257665,0.08926157357460926,275.3204235186363,91.03957090287368,0.012555291291283474,0.019690763054467056,216.19874268140404,130.24227547975212,0.004200813728111429,0.007453572641691065
./groupCSVs/groupedgecrop_pi14_group_full_180315.csv,14,pi14,355.78904424524694,145.7398453631389,43.62182159932076,17.903623645260534,0.03476085717098844,0.045096851122562155,0.01066841171858628,0.014333122328451908,0.6283443551672091,0.16035518737601936,0.8654416042420165,0.08966791055135628,270.5472971943265,93.50724635297618,0.005105518740928601,0.021221872686151038,215.2060086478312,125.90779430318129,0.003030302408394636,0.0051979388517374376
./groupCSVs/groupedgecrop_pi14_group_full_180316.csv,15,pi14,339.7311177225198,139.98810690845067,40.791526219621446,19.64900582574779,0.030223787393935015,0.03924521934877582,0.0064591519739636595,0.009209288683768264,0.6310175928562272,0.16234457250592363,0.8723123355223122,0.09183675103196372,257.5300310793272,96.5038722155641,0.020677271850883194,0.027374233268108443,205.24616003229997,124.50432283646158,0.004944309615574639,0.0071344235958475674
./groupCSVs/groupedgecrop_pi14_group_full_180317.csv,16,pi14,350.83633556829153,139.33579442590403,31.569056729733948,19.344635958406474,0.02411606493370571,0.03148034296618973,0.00870614115573477,0.012493494347982527,0.6337416136205168,0.1654885782584378,0.9032831664702216,0.07912469410209588,266.4443910089336,91.98462821168505,0.030782514995122568,0.043849913529599334,216.66103107054826,129.04896799000932,0.0036135245947983823,0.006915847421021982
./groupCSVs/groupedgecrop_pi14_group_full_180318.csv,17,pi14,316.1822001151213,135.78702526201286,49.13550217912761,21.88491884954308,0.04839432657595661,0.06277805973288199,0.025183781792061148,0.03272233958683705,0.6512924885096043,0.17904999016320092,0.8462017074872032,0.11198749941658431,263.5945435601944,89.90509983005128,0.055835189123362286,0.073438866631745,188.38105789880478,128.03434585757634,0.010520785397337303,0.014190085998001074
./groupCSVs/groupedgecrop_pi14_group_full_180319.csv,18,pi14,315.3349510846607,133.61374640187756,32.78192719124553,19.97104331866143,0.028246124880571225,0.03665888520351694,0.010406478876096104,0.015074047415322556,0.645503607909761,0.1710015028600938,0.900296653190406,0.08492507682160909,259.9540025107276,96.69960167435934,0.06421171526248022,0.08332588564878424,188.91592313349858,127.03190397837957,0.009030653976634414,0.011755027148465566
./groupCSVs/groupedgecrop_pi14_group_full_180320.csv,19,pi14,318.2211769596923,135.1504734156236,32.644502858590705,20.178331352380678,0.03805132362702948,0.0491756166714751,0.013208501027290678,0.017423412063754997,0.6423731542262193,0.17056951885891206,0.899019001087963,0.08755636725350785,252.41412511353468,98.84006202334491,0.07618257224577893,0.0987303543000593,188.5185900806369,124.95797752471232,0.005983778624804604,0.008637652936211316
./groupCSVs/groupedgecrop_pi14_group_full_180321.csv,20,pi14,298.37837731366363,129.52799359710144,38.2359285234884,20.671648943254535,0.03974787463825957,0.0516051619785333,0.02976638221465914,0.038727464617995,0.6482543325409474,0.1743145509347062,0.8836817934202877,0.09264682511981333,261.1656973521423,95.76729001613558,0.07622128896027353,0.09892783827684955,176.9025044840282,127.95700635578767,0.012451770672768123,0.016574930513373724
./groupCSVs/groupedgecrop_pi14_group_full_180322.csv,21,pi14,304.66986041601814,135.17405646624184,42.786525586075754,21.176255875736736,0.041641005773530734,0.054086299154926194,0.034932765387056045,0.04537878467871047,0.6547955359114137,0.17774836777617437,0.872324833047607,0.09859290066724923,277.99642761620476,87.13578879839272,0.08232088381495872,0.10635337575053017,177.4274345501431,135.2493390910054,0.01682521382167802,0.022437200392559933
./groupCSVs/groupedgecrop_pi14_group_full_180323.csv,22,pi14,323.3571862407609,141.98776649876538,53.066539771311234,20.47748544796209,0.03172361748776603,0.041309664489530995,0.01383136085781903,0.019788200435443035,0.6517131403924418,0.17174165827833218,0.8457320960205632,0.10462508683467077,276.17745178807957,87.37484384665485,0.05998045903147602,0.07765908752639247,188.46393903035283,134.14672548499013,0.013361337307441419,0.017454738306587305
