CSV,ExpDay,Pi,dist_mean,dist_std,vel_mean,vel_std,velC_mean,velC_std,head_mean,head_std,pDist_mean,pDist_std,pDistC_mean,pDistC_std,NearN_mean,NearN_std,angleC_mean,angleC_std
./groupCSVs/groupedgecrop_pi42_group_full_180417.csv,27,pi42,349.0370563557132,148.31267844865604,13.393254515879534,16.31519834257909,0.03443620759523562,0.04484538199431796,0.006121022457548628,0.008330187685188332,283.24702342308444,91.06277563098304,0.06269529503655528,0.08303698230559074,206.78135675155366,138.035981708196,0.0026355068531620693,0.0038249996810646256
./groupCSVs/groupedgecrop_pi42_group_full_180418.csv,28,pi42,338.3525086773821,142.97989143626228,13.20392062507243,17.050579954298044,0.02106437914409131,0.027469118567366564,0.0031166939432509,0.004780139343267467,283.805705893265,94.09001612510019,0.03623542807133125,0.055068413243960994,204.19553833380326,129.85832089994759,0.0014809393708150244,0.0031143444450469336
./groupCSVs/groupedgecrop_pi42_group_full_180419.csv,29,pi42,337.1289642396969,150.6139586436086,11.846167286404752,17.654750498845146,0.030532966835987503,0.03958990830880729,0.007154191785995947,0.009713729730469342,291.6701746729938,91.20013199415669,0.09535934724299588,0.12481504111821601,195.7806937854879,143.7126065640113,0.0013268836652325093,0.0041586828043919475
./groupCSVs/groupedgecrop_pi42_group_full_180420.csv,30,pi42,392.7123267614187,163.28004712190278,10.230650044464372,16.44067687001193,0.02396646747793694,0.031197956357976724,0.0021221041821325695,0.004657907587961066,311.96289521553035,79.4343244494563,0.08988287626976753,0.11857149296199362,232.15375260320045,150.68458560691272,0.000658515458438516,0.003478451120334602
./groupCSVs/groupedgecrop_pi42_group_full_180421.csv,31,pi42,347.0370189688799,140.3660690966412,15.311281304296148,15.96214518132541,0.016584494403858327,0.021467243418597685,0.003091427937948777,0.0058444666971960825,269.66815880712926,99.71732438985094,0.027975404376022334,0.04277640811855511,211.5780574172492,125.76312285338722,0.0015709713475509448,0.003591149971191045
./groupCSVs/groupedgecrop_pi42_group_full_180422.csv,32,pi42,320.290889740499,133.1013615935061,18.64751922921034,14.817286379864408,0.038685205033333565,0.05022166461137859,0.0044653338993203675,0.00863772367951223,251.653595136978,103.27216195634236,0.05058864107697089,0.07521620972355508,192.81198356585142,120.20200643846918,0.0031769655501524136,0.004455444560476229
./groupCSVs/groupedgecrop_pi42_group_full_180423.csv,33,pi42,312.00952984789666,131.69101965066528,16.037070891188012,15.558670155964784,0.028752500781213185,0.03744676466589056,0.0035881689079066787,0.005623513754878499,253.97418716737457,98.46107340219234,0.0627312036559314,0.08475785770607476,186.28928679294083,120.12669529771111,0.001491683419719761,0.0031568613577354025
./groupCSVs/groupedgecrop_pi42_group_full_180424.csv,34,pi42,335.9206307505416,140.85160009502403,12.270947319296369,15.691016462349694,0.023824056201390886,0.030961041272755795,0.003800177809979542,0.006166918793439444,271.6550497755975,95.87199802694333,0.07446348647510054,0.09856522457905346,199.11807391567646,137.69993021766516,0.00104831268599343,0.0031946957510400127
./groupCSVs/groupedgecrop_pi42_group_full_180425.csv,35,pi42,352.8793224813132,155.81436383686287,10.740924201689152,17.40922781246483,0.035646466462628174,0.04618515902250281,0.009758041466363688,0.013295097416475915,302.0323968330661,80.15915356306525,0.1087301708421763,0.14151905680739987,202.66152515177612,152.95910300508433,0.0021819785351686783,0.0036682686258488187
./groupCSVs/groupedgecrop_pi42_group_full_180426.csv,36,pi42,339.88316394725763,149.76681218872028,8.193232921540755,15.511587310994233,0.02219058562337159,0.029014574493821284,0.003066585134229532,0.0061316525706539985,295.3245555209907,83.82512483296492,0.12637716693689505,0.16352075019242202,197.64555048678602,146.75380247885514,0.0009861320818222617,0.0027113183189141563
./groupCSVs/groupedgecrop_pi42_group_full_180427.csv,37,pi42,326.8128163462102,149.50932860464943,11.588703687710142,17.866534845243603,0.032973505252052185,0.04260426665118198,0.011677126263438198,0.015200888760468342,305.78756081876446,75.605562788675,0.10981997090024287,0.14239259631510418,184.0428161696124,147.23004120310915,0.002179276180069928,0.004244430648442186
./groupCSVs/groupedgecrop_pi42_group_full_180428.csv,38,pi42,323.17034207720855,144.15631412478538,15.711395753824531,17.265261733914144,0.030614723063124877,0.03959951668001402,0.012590790843390329,0.016674646537294623,291.5588615571336,85.46154801189348,0.05303331054709614,0.07017705592666572,187.37795937313663,137.17954951580174,0.0021082988298082943,0.00634100547334003
./groupCSVs/groupedgecrop_pi42_group_full_180429.csv,39,pi42,340.9307092648729,148.05397418994212,12.679447563242132,16.017957255110623,0.024813506420786183,0.03245063691999732,0.004312829737113822,0.007773905932724972,283.7127829599097,86.88180903632521,0.08271891787570265,0.10789613181238199,196.90362490291184,138.20016851765044,0.0009861519757828354,0.002251049278127716
